user,image,caption,engagement,labels
disneyplus_5352028_3057300220686461264_18243_51,instagram_dataset/Data/disneyplus_5352028_3057300220686461264_18243_51/2023-03-13_03-36-49_UTC.jpg,Congratulations to Ruth E. Carter for her Academy Award win for Best Costume Design for Marvel Studios’ Black Panther: #WakandaForever! #Oscars95,51,"['Armour', 'Fictional character', 'Action', 'Hero', 'Costume', 'Poster', 'Superhero', 'CG artwork', 'Fiction', 'Film']"
disneyplus_5352028_3057355294011737120_422295_500,instagram_dataset/Data/disneyplus_5352028_3057355294011737120_422295_500/2023-03-13_05-26-14_UTC_4.jpg,"Still seeing stars. 🤩 We loved seeing a few familiar faces at tonight’s #Oscars. ✨#DisneyPlus

📸: Getty",500,"['Red', 'Shoulder', 'Dress', 'Formal wear', 'Beauty', 'Fashion', 'Gown', 'Event', 'One-piece garment', 'Smile']"
disneyplus_5352028_3058550308562274933_22780_130,instagram_dataset/Data/disneyplus_5352028_3058550308562274933_22780_130/2023-03-14_21-00-31_UTC.jpg,"Pop quiz: How much of π can you recite? ⬇️ #PiDay

#FreakyFriday is streaming on #DisneyPlus!",130,"['Blond', 'Brown hair', 'Photo caption', 'Cousin']"
disneyplus_5352028_3059168389781480557_9615_89,instagram_dataset/Data/disneyplus_5352028_3059168389781480557_9615_89/2023-03-15_17-28-32_UTC_1.jpg,"Meet the women who have a seat at Robin’s table this season. ➡️✨

The new season of #TTWRR is now streaming on #DisneyPlus. #CelebrateHerStory",89,"['Smile', 'Happiness', 'Facial expression', 'Event', 'Makeover', 'Fashion design', 'Party', 'Necklace', 'Floral design', 'Ceremony']"
disneyplus_5352028_3059214584562270965_23376_251,instagram_dataset/Data/disneyplus_5352028_3059214584562270965_23376_251/2023-03-15_19-00-18_UTC.jpg,"*Cue the opening theme song*

Doogie Howser, M.D. is now streaming on #DisneyPlus!",251,"['Advertising', 'Child']"
disneyplus_5352028_3059335385542163396_25447_182,instagram_dataset/Data/disneyplus_5352028_3059335385542163396_25447_182/2023-03-15_23-00-19_UTC.jpg,"The East meets the West in this art inspired by #AmericanBornChinese. 🐉🪷

🎨: @jamesjeanart",182,"['Animation', 'Fictional character', 'Graphic design', 'Graphics', 'Fiction', 'Modern art']"
disneyplus_5352028_3060320314517361417_54505_617,instagram_dataset/Data/disneyplus_5352028_3060320314517361417_54505_617/2023-03-17_07-37-12_UTC.jpg,"#StPatricksDay mood. 💚 

Marvel Studios' #SheHulk: Attorney at Law is streaming on #DisneyPlus.",617,"['Lips', 'Happiness', 'Smile', 'Facial expression', 'Tooth', 'Mobile phone', 'Telephony', 'Portable communications device', 'Mobile device', 'Smartphone']"
disneyplus_5352028_3062692608975127196_67777_345,instagram_dataset/Data/disneyplus_5352028_3062692608975127196_67777_345/2023-03-20_14-10-31_UTC.jpg,"The sum of his success is only a fraction of his history.

Ed Sheeran: #TheSumOfItAll, a four-part Original docuseries, is streaming May 3 on #DisneyPlus.",345,"['Poster', 'Advertising', 'Happiness', 'Photo caption', 'Film', 'Album cover', 'Publication', 'Graphic design']"
disneyplus_5352028_3062721705953701967_26785_302,instagram_dataset/Data/disneyplus_5352028_3062721705953701967_26785_302/2023-03-20_15-08-20_UTC_2.jpg,"New character posters of Elia Kane (Amnesty Officer G68), Dr. Penn Pershing (Amnesty Scientist L52), and Peli Motto.

#TheMandalorian is now streaming on #DisneyPlus.",302,"['Poster', 'Film', 'Advertising', 'Graphic design', 'Fictional character', 'Publication', 'Hero', 'Animation', 'Book cover']"
disneyplus_5352028_3063654041369478778_9483_98,instagram_dataset/Data/disneyplus_5352028_3063654041369478778_9483_98/2023-03-21_22-00-43_UTC_1.jpg,"Drop your favorite U2 song. ⬇️

Bono & The Edge: A Sort of Homecoming with Dave Letterman, an Original documentary special, is now streaming on #DisneyPlus.",98,"['Chordophone', 'Guitar', 'String instrument', 'Guitarist', 'Musical instrument', 'Plucked string instrument', 'Beard', 'Facial hair', 'Electric guitar']"
disneyplus_5352028_3064339663633750510_9702_46,instagram_dataset/Data/disneyplus_5352028_3064339663633750510_9702_46/2023-03-22_20-42-55_UTC.jpg,"Pack your bags for a food-venture. 🍽🌎✈️

#RestaurantsAtTheEndOfTheWorld is now streaming #DisneyPlus. #CelebrateHerStory",46,"['Happiness', 'Smile', 'Advertising', 'Poster', 'Produce', 'Natural foods', 'Sun hat', 'Publication', 'Fedora']"
disneyplus_5352028_3065797850404540851_46783_135,instagram_dataset/Data/disneyplus_5352028_3065797850404540851_46783_135/2023-03-24_21-00-05_UTC.jpg,"Never not proud of our Grogu. 💚 

Chapter 20 of #TheMandalorian is now streaming on #DisneyPlus.",135,"['Yoda', 'Fictional character', 'Photo caption']"
disneyplus_5352028_3066341552750437783_44433_43,instagram_dataset/Data/disneyplus_5352028_3066341552750437783_44433_43/2023-03-25_15-00-19_UTC_2.jpg,"Memories from last night's prom-iere. 🪩✨ 

#PromPact premieres March 30 on @DisneyChannel and streams  March 31 on #DisneyPlus!",43,"['Event', 'Pink', 'Dress', 'Happiness', 'Formal wear', 'Smile', 'Gown', 'Strapless dress', 'Love', 'Haute couture']"
disneyplus_5352028_3066402127434316815_44907_97,instagram_dataset/Data/disneyplus_5352028_3066402127434316815_44907_97/2023-03-25_17-00-40_UTC_3.jpg,"We’re getting déjà vu, it’s the one year anniversary of #drivinghome2u (a SOUR film). 🦋💜🚙",97,"['Road trip', 'Windshield', 'Long hair', 'Travel', 'Model', 'Commercial vehicle', 'Advertising', 'Photo shoot']"
disneyplus_5352028_3067792721066209600_28934_78,instagram_dataset/Data/disneyplus_5352028_3067792721066209600_28934_78/2023-03-27_15-03-32_UTC_2.jpg,"Jedi Kelleran Beq & Paz Vizsla. 

Chapter 20 of #TheMandalorian is now streaming on #DisneyPlus.",78,"['Poster', 'Graphic design', 'Publication', 'Graphics', 'Advertising', 'Fictional character', 'Book cover', 'Fiction', 'Animation']"
disneyplus_5352028_3067813715789063371_24856_374,instagram_dataset/Data/disneyplus_5352028_3067813715789063371_24856_374/2023-03-27_15-45-00_UTC.jpg,Parents of Padawans! Check out the new poster for Young Jedi Adventures — an original series coming to Disney+ on May the 4th — and watch the first three shorts now on the official Star Wars Kids YouTube channel.,374,"['Fictional character', 'Poster', 'Entertainment', 'Film', 'Cartoon', 'Animated cartoon', 'Animation', 'Game', 'Fiction', 'Advertising']"
disneyplus_5352028_3068546678513853690_132755_1337,instagram_dataset/Data/disneyplus_5352028_3068546678513853690_132755_1337/2023-03-28_16-01-31_UTC_6.jpg,"Think happy thoughts. 💭✨ In 1 month, #PeterPanAndWendy is streaming only on #DisneyPlus.",1337,"['Necklace', 'Poster', 'Portrait photography', 'Earring', 'Advertising', 'Portrait', 'Braid', 'Headpiece', 'Headband']"
disneyplus_5352028_3068549479184870903_79020_771,instagram_dataset/Data/disneyplus_5352028_3068549479184870903_79020_771/2023-03-28_16-07-05_UTC_5.jpg,"Meet the Lost Boys of Never Land. ✨

#PeterPanAndWendy is streaming in 1 month, only on #DisneyPlus.",771,"['Child', 'Poster', 'Child model', 'Feather', 'Portrait photography', 'Headpiece', 'Toddler', 'Fictional character']"
disneyplus_5352028_3069270900600023782_12828_83,instagram_dataset/Data/disneyplus_5352028_3069270900600023782_12828_83/2023-03-29_16-00-25_UTC.jpg,"Check out the first look at Crater, a new #DisneyPlus Original movie streaming May 12.",83,"['Astronaut', 'Fictional character', 'Fiction', 'Toy', 'Animation', 'Science', 'Digital compositing', 'Action figure', 'Suit actor', 'Film']"
disneyplus_5352028_3069301096476878518_16390_83,instagram_dataset/Data/disneyplus_5352028_3069301096476878518_16390_83/2023-03-29_17-00-24_UTC.jpg,"Jin’s journey begins here.

#AmericanBornChinese, an Original series, is streaming May 24 only on #DisneyPlus.",83,"['Poster', 'Logo', 'Advertising', 'Entertainment', 'Film', 'Fictional character', 'Animated cartoon', 'Animation', 'Graphics', 'Graphic design']"
dk00019_2490796_2947216005516100734_399481_651,instagram_dataset/Data/dk00019_2490796_2947216005516100734_399481_651/2022-10-12_06-19-07_UTC_1.jpg,"Celebrating birthdays on ground was too mainstream so we took it to the sky 🛩️

#Australia #TeamIndia #FunDay #Flight",651,"['Aviation', 'Aircraft', 'Sunglasses', 'Aerospace Engineering', 'Air travel', 'Travel', 'Goggles', 'Light aircraft', 'Fixed-wing aircraft', 'General aviation']"
dk00019_2490796_2950920802312194858_295970_381,instagram_dataset/Data/dk00019_2490796_2950920802312194858_295970_381/2022-10-17_08-59-54_UTC_1.jpg,Play. Stop. Repeat. 🔄,381,"['Sports Uniform', 'Bat-and-ball games', 'Protective gear in sports', 'Team sport', 'Player', 'Cricket', 'Cricketer', 'Jersey', 'Sports', 'Uniform']"
dk00019_2490796_2951622722064555600_419868_670,instagram_dataset/Data/dk00019_2490796_2951622722064555600_419868_670/2022-10-18_08-14-29_UTC_1.jpg,"Pic 1: Fans on a normal day
Pic 2: When the World Cup is about to begin ♥️

#T20WorldCup @indiancricketteam",670,"['Blue', 'Sleeve', 'Sports Uniform', 'Jersey', 'Sportswear', 'Facial hair', 'Active Shirt', 'Beard', 'Uniform', 'Sports Fan Jersey']"
dk00019_2490796_2955391431516640744_488469_904,instagram_dataset/Data/dk00019_2490796_2955391431516640744_488469_904/2022-10-23_13-02-14_UTC_2.jpg,"Aaaand it begins! 🥳🇮🇳
Loved the atmosphere, loved the game!

#INDvPAK",904,"['Blue', 'Sports Uniform', 'Bat-and-ball games', 'Team sport', 'Cricketer', 'Player', 'Cricket', 'Jersey', 'Uniform', 'Ball game']"
dk00019_2490796_2955441729551721866_840906_1874,instagram_dataset/Data/dk00019_2490796_2955441729551721866_840906_1874/2022-10-23_14-42-10_UTC.jpg,"What a game 

What an atmosphere 

Well done to the king and the rock star 🌟 

That feeling when the national anthem was sung  #goosebumps

Some moments are etched in life , this was one of them for me . Just privileged and lucky to have been a part of this game 

Happy Diwali all. This one is for every INDIAN . 

Hope it brought a smile to every Indian in every corner of the world 

Game 1 ✅

#t20worldcup2022 #indvspak",1874,"['Blue', 'Cricketer', 'Sports', 'Logo', 'Cricket', 'Sports Fan Jersey', 'Fan', 'Sports venue', 'One Day International', 'Twenty20']"
dk00019_2490796_2962662152816605600_310254_664,instagram_dataset/Data/dk00019_2490796_2962662152816605600_310254_664/2022-11-02_13-47-52_UTC_2.jpg,"Another game with an exhilarating atmosphere, crowd and a great game of cricket! 🏏

#INDvsBAN",664,"['Sports Uniform', 'Player', 'Team sport', 'Jersey', 'Uniform', 'Sportswear', 'Sports venue', 'Cricketer', 'Sports', 'Bat-and-ball games']"
dk00019_2490796_2963315928829327802_20180_83,instagram_dataset/Data/dk00019_2490796_2963315928829327802_20180_83/2022-11-03_11-26-48_UTC.jpg,"Only a few days left to participate in the #LuckySelfieWithDK challenge for the ongoing T20 cup.

Use this special filter to add luck in India's world cup campaign while also standing a chance to win an iPhone!

Follow @parimatchnews and check out their pinned post for detailed steps and rules of the challenge!

#ParimatchNews #T20WorldCup",83,"['Text', 'Font', 'Advertising', 'Poster', 'Logo', 'Graphic design', 'Graphics', 'Design']"
dk00019_2490796_2977111521232634776_290408_604,instagram_dataset/Data/dk00019_2490796_2977111521232634776_290408_604/2022-11-22_12-16-11_UTC_3.jpg,"Just a vibe 💫

#TuesdayVibes #Styling #Vibes",604,"['Sleeve', 'Shoe', 'Denim', 'Sneakers', 'Knee', 'Walking Shoe', 'Skate shoe', 'Beard', 'Active Pants', 'Sunglasses']"
dk00019_2490796_2995229223444584881_204339_238,instagram_dataset/Data/dk00019_2490796_2995229223444584881_204339_238/2022-12-17_12-12-49_UTC_1.jpg,"This part of my life...is what I call happiness ♥️

#kidsofinstagram #parentslove #playtime",238,"['Human body', 'Recreation', 'Child', 'Fun', 'Inflatable', 'Human settlement', 'Leisure', 'Play', 'Playground', 'Outdoor Play Equipment']"
dk00019_2490796_2996751200677887023_182092_305,instagram_dataset/Data/dk00019_2490796_2996751200677887023_182092_305/2022-12-19_14-36-43_UTC.jpg,💞,305,"['Photograph', 'Happiness', 'Romance', 'Facial expression', 'Love', 'Event', 'Smile', 'Gesture', 'Honeymoon', 'Portrait photography']"
dk00019_2490796_3000319191114012751_338319_360,instagram_dataset/Data/dk00019_2490796_3000319191114012751_338319_360/2022-12-24_12-45-40_UTC.jpg,"🫶♥️

#kidsofinstagram #love #fatherson",360,"['Happiness', 'Child', 'Toddler', 'Infant', 'Facial hair', 'Playing with kids', 'Love', ""Father's Day"", 'Beard', 'Baby & Toddler Clothing']"
dk00019_2490796_3000893308203071676_275312_451,instagram_dataset/Data/dk00019_2490796_3000893308203071676_275312_451/2022-12-25_07-46-21_UTC.jpg,"Merry Christmas from the Pallikal-Karthik fam! 🎄⭐

#MerryChristmas #Christmas #Family #holidayseason",451,"['Happiness', 'Beard', 'Facial hair', 'Smile', 'Event', 'Moustache', 'Holiday', 'Christmas Day', 'Christmas Eve', 'Fun']"
dk00019_2490796_3003192343057698577_157032_145,instagram_dataset/Data/dk00019_2490796_3003192343057698577_157032_145/2022-12-28_11-54-07_UTC.jpg,"Current travel essentials include my twins, Coco & my back support pillow 🤪

#daddyduties #family #kidsofinstagram",145,"['Leg', 'Shoe', 'Child', 'Leisure', 'Toddler', 'Sneakers', 'Bermuda shorts', 'Vacation', 'Shade', 'Infant']"
dk00019_2490796_3006817460358971443_125535_154,instagram_dataset/Data/dk00019_2490796_3006817460358971443_125535_154/2023-01-02_11-56-35_UTC.jpg,"Live in the lights ☄️

#mondayvibes
#monochromatic #DineshKarthik",154,"['Photograph', 'Head', 'Facial hair', 'Face', 'Nose', 'Jaw', 'Beard', 'Monochrome photography', 'Ear', 'Black']"
dk00019_2490796_3009714036635007343_599904_529,instagram_dataset/Data/dk00019_2490796_3009714036635007343_599904_529/2023-01-06_11-51-33_UTC.jpg,"Adding something else to your feed full of wedding photos 🤪

#FridayFeeling #weddings #wardrobe",529,"['Sleeve', 'Temple', 'Formal wear', 'Tradition', 'Photo shoot', 'Foot']"
dk00019_2490796_3017004896981577586_137953_158,instagram_dataset/Data/dk00019_2490796_3017004896981577586_137953_158/2023-01-16_13-17-12_UTC.jpg,"𝐸𝓍𝓅𝓁𝑜𝓇𝒾𝓃𝑔 𝒜𝓈𝒾𝒶 𝑜𝓃 𝓂𝓎 𝓅𝓁𝒶𝓉𝑒! 🍱🥢😋

#foodie",158,"['Tableware', 'Food', 'Dishware', 'Plate', 'Facial hair', 'Beard', 'Restaurant', 'Serveware', 'Recipe', 'Lunch']"
dk00019_2490796_3022081515343050110_234556_313,instagram_dataset/Data/dk00019_2490796_3022081515343050110_234556_313/2023-01-23_13-23-32_UTC_1.jpg,Holiday mode on ✈️🇹🇭,313,"['Sleeve', 'Eyewear', 'Collar', 'Temple', 'Facial hair', 'Happiness', 'Smile', 'Beard', 'Dress shirt', 'Sunglasses']"
dk00019_2490796_3024016560798431165_388240_244,instagram_dataset/Data/dk00019_2490796_3024016560798431165_388240_244/2023-01-26_05-28-07_UTC_1.jpg,"One of the most powerful memories of my childhood is watching the parade every year on the

TV with my family 🧡🤍💚

Today's #RepublicDay Google doodle is bringing back all these memories, making me reminisce

about the good old days. #GoogleDoodle",244,"['Electronic device', 'Display device', 'Television set', 'Analog television', 'Vintage clothing', 'Electronics', 'Home appliance', 'Television', 'Cable television']"
dk00019_2490796_3027140550417033532_432471_458,instagram_dataset/Data/dk00019_2490796_3027140550417033532_432471_458/2023-01-30_12-54-56_UTC.jpg,#1 travel essential,458,"['Happiness', 'Temple', 'Smile', 'Love', 'Fun', 'Romance', 'Flower Arranging', 'Floral design', 'Floristry', 'Cut flowers']"
